Store Name,Article Mix,Gender,Series,Article,Tier,Total Recommendation,Recommendation (box),kode kecil,ASSRT STATUS,BROKEN SIZE
Zuma Sunrise Mall,M1COVOV103,MEN,CLOUD,"MEN CLOUD 3, ALMOND",4,0,0,M1COV103,BROKEN,"40, 41, 42, 43"
Zuma Sunrise Mall,M1COVOV104,MEN,CLOUD,"MEN CLOUD 4, TEAL BLACK",4,0,0,M1COV104,BROKEN,"40, 41, 42, 43"
Zuma Sunrise Mall,M1COVOV106,MEN,CLOUD,"MEN CLOUD 6, ARMY KHAKI",4,0,0,M1COV106,BROKEN,"40, 41, 42, 43"
Zuma Sunrise Mall,M1DL0LV101,MEN,DALLAS,"MEN DALLAS 1, JET BLACK",1,-21,-2,M1DLV101,FULL,
Zuma Sunrise Mall,M1DLVLV103,MEN,DALLAS,"MEN DALLAS 3, GREY",2,-9,-1,M1DLV103,BROKEN,44
Zuma Sunrise Mall,M1DL0LV105,MEN,DALLAS,"MEN DALLAS 5, ALMOND",3,0,0,M1DLV105,BROKEN,"40, 41, 42, 43, 44"
Zuma Sunrise Mall,M1DL0ZZDL3,MEN,DALLAS,"MEN DALLAS 3, GRAY",3,0,0,M1DL03,BROKEN,"40, 41, 42, 43, 44"
Zuma Sunrise Mall,M1DLVLV108,MEN,DALLAS,"MEN DALLAS 8, ORION",4,0,0,M1DLV108,BROKEN,"40, 41, 42, 43, 44"
Zuma Sunrise Mall,M1LCVCV208,MEN,LUCA,"MEN LUCA 8, ALL BLACK",2,-6,-1,MN1LCV208,FULL,
Zuma Sunrise Mall,M1LCVCV101,MEN,LUCA,"MEN LUCA 1, BLACK",3,0,0,MN1LCV101,BROKEN,"40, 41, 42, 43, 44"
Zuma Sunrise Mall,M1LCVCV205,MEN,LUCA,"MEN LUCA 5, MIDNIGHT BLUE",3,-3,0,MN1LCV205,BROKEN,"42, 44"
Zuma Sunrise Mall,M1LCVCV206,MEN,LUCA,"MEN LUCA 6, OLIVE",3,6,1,MN1LCV206,BROKEN,40
Zuma Sunrise Mall,M1LCVCV207,MEN,LUCA,"MEN LUCA 7, BEIGE",3,2,0,MN1LCV207,BROKEN,"40, 42, 43, 44"
Zuma Sunrise Mall,M1LCVCV102,MEN,LUCA,"MEN LUCA 2, BROWN",3,0,0,MN1LCV102,BROKEN,"40, 41, 42, 43, 44"
Zuma Sunrise Mall,M1LCVCV103,MEN,LUCA,"MEN LUCA 3, GREEN",3,0,0,MN1LCV103,BROKEN,"40, 41, 42, 43, 44"
Zuma Sunrise Mall,M1LCVCV104,MEN,LUCA,"MEN LUCA 4, NAVY",3,0,0,MN1LCV104,BROKEN,"40, 41, 42, 43, 44"
Zuma Sunrise Mall,M1ONVNV111,MEN,ONYX,"MEN ONYX Z 11, TURQUOISE",2,-21,-2,M1ONV111,FULL,
Zuma Sunrise Mall,M1ON1NV112,MEN,ONYX,"MEN ONYX Z 12, BLACK BLACK",2,-22,-2,M1ONV112,FULL,
Zuma Sunrise Mall,M1ON0NV108,MEN,ONYX,"MEN ONYX Z 8, BLACK GREY",2,0,0,M1ONV108,BROKEN,"39, 40, 41, 42, 43"
Zuma Sunrise Mall,M1ON1NV110,MEN,ONYX,"MEN ONYX Z 10, NAVY NAVY",2,-12,-1,M1ONV110,BROKEN,42
Zuma Sunrise Mall,M1ON11ON11,MEN,ONYX,"MEN ONYX Z 11, TURQUOISE BLACK",3,0,0,M1ON11,BROKEN,"39, 40, 41, 42, 43"
Zuma Sunrise Mall,M1ON0NV109,MEN,ONYX,"MEN ONYX Z 9, NAVY BLACK",2,-14,-1,M1ONV109,BROKEN,41
Zuma Sunrise Mall,M1SL1LV117,MEN,SLIDE,"MEN SLIDE MAX 17, BLACK BLUE",3,0,0,M1SLV117,BROKEN,"40, 41, 42, 43, 44"
Zuma Sunrise Mall,M1SL1LV114,MEN,SLIDE,"MEN SLIDE MAX 14, BLACK",1,-17,-1,M1SLV114,FULL,
Zuma Sunrise Mall,M1SL1LV118,MEN,SLIDE,"MEN SLIDE MAX 18, GREY",3,0,0,M1SLV118,BROKEN,"40, 41, 42, 43, 44"
Zuma Sunrise Mall,M1SL1LV115,MEN,SLIDE,"MEN SLIDE MAX 15, NAVY",2,-18,-2,M1SLV115,FULL,
Zuma Sunrise Mall,M1SL1LV111,MEN,SLIDE,"MEN SLIDE BASIC 11, BLACK",2,-10,-1,M1SLV111,BROKEN,39
Zuma Sunrise Mall,M1SL1LV116,MEN,SLIDE,"MEN SLIDE MAX 16, ARMY",3,0,0,M1SLV116,BROKEN,"40, 41, 42, 43, 44"
Zuma Sunrise Mall,M1SL11SL19,MEN,SLIDE,"MEN SLIDE MAX 19, MOCHA",3,0,0,M1SL19,BROKEN,"40, 41, 42, 43, 44"
Zuma Sunrise Mall,M1SP0PV201,MEN,STRIPE,"MEN STRIPE 1, BLACK BLUE RED",1,-16,-1,M1SPV201,FULL,
Zuma Sunrise Mall,M1SP1PV213,MEN,STRIPE,"MEN STRIPE 13, GREY GREEN WHITE",1,-12,-1,M1SPV213,BROKEN,"39, 41"
Zuma Sunrise Mall,M1AZSPV207,MEN,STRIPE,"MEN STRIPE 7, BLACK TAN WHITE",1,0,0,M1SPV207,BROKEN,"39, 40, 41, 42, 43, 44"
Zuma Sunrise Mall,M1AZSPV208,MEN,STRIPE,"MEN STRIPE 8, TWILIGHT RED WHITE",1,0,0,M1SPV208,BROKEN,"39, 40, 41, 42, 43, 44"
Zuma Sunrise Mall,M1SPVPV214,MEN,STRIPE,"MEN STRIPE 14, ARMY MOCHA WHITE",1,0,0,M1SPV214,BROKEN,"39, 40, 41, 42, 43, 44"
Zuma Sunrise Mall,M1AZSPV210,MEN,STRIPE,"MEN STRIPE 10, ALMOND BLACK",1,-20,-2,M1SPV210,FULL,
Zuma Sunrise Mall,M1AZSPV211,MEN,STRIPE,"MEN STRIPE 11, GRAY LIME",1,-7,-1,M1SPV211,FULL,
Zuma Sunrise Mall,M1SP0PV202,MEN,STRIPE,"MEN STRIPE 2, TWILIGHT ORANGE GREEN",1,-9,-1,M1SPV202,FULL,
Zuma Sunrise Mall,M1ZR01ZR02,MEN,ZORRO,"MEN ZORRO 2, MIDNIGHT BLUE",2,0,0,M1ZR02,BROKEN,"40, 41, 42, 43, 44"
Zuma Sunrise Mall,M1ZR01ZR03,MEN,ZORRO,"MEN ZORRO 3, GREEN BAY",2,0,0,M1ZR03,BROKEN,"40, 41, 42, 43, 44"
Zuma Sunrise Mall,M1ZR01ZR01,MEN,ZORRO,"MEN ZORRO 1, BLACK",2,0,0,M1ZR01,BROKEN,"40, 41, 42, 43, 44"
Zuma Sunrise Mall,M1ZR01ZR06,MEN,ZORRO,"MEN ZORRO 6, BLACK STROM",8,-6,-1,M1ZR06,BROKEN,41
Zuma Sunrise Mall,M1ZR01ZR04,MEN,ZORRO,"MEN ZORRO 4, ALL BLACK",8,4,0,M1ZR04,BROKEN,"40, 43, 44"
Zuma Sunrise Mall,M1ZR01ZR05,MEN,ZORRO,"MEN ZORRO 5, COFFEE",8,-2,0,M1ZR05,FULL,
Zuma Sunrise Mall,L1CMVMV206,LADIES,CLASSIC,"LADIES CLASSIC METALIC 6, WINE",8,11,1,L1CMV206,BROKEN,36
Zuma Sunrise Mall,SJ2ACAV201,LADIES,CLASSIC,"LADIES CLASSIC 1, JET BLACK",1,3,0,L1CAV201,BROKEN,"37, 39"
Zuma Sunrise Mall,L1CM0MV204,LADIES,CLASSIC,"LADIES CLASSIC METALIC 4, GINGER SNAP",1,-3,0,L1CMV204,BROKEN,"37, 38, 40, 41"
Zuma Sunrise Mall,L1CMVMV207,LADIES,CLASSIC,"LADIES CLASSIC METALIC 7, OLIVE",8,5,0,L1CMV207,BROKEN,36
Zuma Sunrise Mall,L1CMVMV208,LADIES,CLASSIC,"LADIES CLASSIC METALIC 8, MOCCHA MOUSE",8,-20,-2,L1CMV208,FULL,
Zuma Sunrise Mall,L2AZCAV229,LADIES,CLASSIC,"LADIES CLASSIC 29, NAVY HOTPINK",1,0,0,L1CAV229,BROKEN,36
Zuma Sunrise Mall,L1CA3AV234,LADIES,CLASSIC,"LADIES CLASSIC EARTH 34, ROSE",3,0,0,L1CAV234,BROKEN,"36, 37, 38, 39, 40, 41"
Zuma Sunrise Mall,L1CA3AV237,LADIES,CLASSIC,"LADIES CLASSIC 37, NUDE",2,-5,0,L1CAV237,FULL,
Zuma Sunrise Mall,L1CMVMV209,LADIES,CLASSIC,"LADIES CLASSIC METALIC 9, PURPLE",8,4,0,L1CMV209,BROKEN,"36, 37, 39, 40"
Zuma Sunrise Mall,L1CM0MV203,LADIES,CLASSIC,"LADIES CLASSIC METALIC 3, BALLET ROSE",2,-8,-1,L1CMV203,BROKEN,"36, 37"
Zuma Sunrise Mall,L3CA2AV222,LADIES,CLASSIC,"LADIES CLASSIC 22, NAVY NAVY",1,-3,0,L1CAV222,BROKEN,43
Zuma Sunrise Mall,L2AZCAV226,LADIES,CLASSIC,"LADIES CLASSIC 26, LIGHT GREY",2,2,0,L1CAV226,BROKEN,"36, 37, 38, 39, 41"
Zuma Sunrise Mall,L1CM0MV205,LADIES,CLASSIC,"LADIES CLASSIC METALIC 05, TEAL GREEN",1,-14,-1,L1CMV205,FULL,
Zuma Sunrise Mall,L2AZCAV225,LADIES,CLASSIC,"LADIES CLASSIC 25, DARK GREY",2,-16,-1,L1CAV225,FULL,
Zuma Sunrise Mall,L1CA3AV232,LADIES,CLASSIC,"LADIES CLASSIC 32, BLACK STONE",2,-4,0,L1CAV232,BROKEN,"36, 37, 41"
Zuma Sunrise Mall,L1CM0MV201,LADIES,CLASSIC,"LADIES CLASSIC METALIC 1, BLACK GOLD",1,-2,0,L1CMV201,BROKEN,"36, 37, 40"
Zuma Sunrise Mall,L1CA3AV238,LADIES,CLASSIC,"LADIES CLASSIC 38, SAGE",2,-9,-1,L1CAV238,BROKEN,"36, 37"
Zuma Sunrise Mall,L1CM0MV202,LADIES,CLASSIC,"LADIES CLASSIC METALIC 2, BLEACH SAND",1,-13,-1,L1CMV202,BROKEN,"36, 40"
Zuma Sunrise Mall,L2AZCAV223,LADIES,CLASSIC,"LADIES CLASSIC 23, NAVY GREY",1,-4,0,L1CAV223,BROKEN,"37, 39"
Zuma Sunrise Mall,L1CA3AV235,LADIES,CLASSICEARTH,"LADIES CLASSIC EARTH 35, MACCHIATO",2,3,0,L1CAV235,BROKEN,"36, 38, 41"
Zuma Sunrise Mall,L1CA3AV233,LADIES,CLASSICEARTH,"LADIES CLASSIC EARTH 33, ROSY BROWN",3,0,0,L1CAV233,BROKEN,"36, 37, 38, 39, 40, 41"
Zuma Sunrise Mall,L1CA3AV231,LADIES,CLASSICEARTH,"LADIES CLASSIC EARTH 31, JADE",3,0,0,L1CAV231,BROKEN,"36, 37, 38, 39, 40, 41"
Zuma Sunrise Mall,L1CA3AV236,LADIES,CLASSICEARTH,"LADIES CLASSIC EARTH 36, OCHRE",3,10,1,L1CAV236,FULL,
Zuma Sunrise Mall,E2AZEAV210,LADIES,ELSA,"LADIES ELSA 10, SILVER NAVY",1,-12,-1,L1EAV210,FULL,
Zuma Sunrise Mall,E2AZEAV206,LADIES,ELSA,"LADIES ELSA 6, JET BLACK",1,-5,0,L1EAV206,BROKEN,"37, 40"
Zuma Sunrise Mall,L1EAVAV213,LADIES,ELSA,"LADIES ELSA 13, CHESTNUT",3,0,0,L1EAV213,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,E2AZEAV207,LADIES,ELSA,"LADIES ELSA 7, BLACK GOLD",3,-11,-1,L1EAV207,BROKEN,36
Zuma Sunrise Mall,L1EA1AV211,LADIES,ELSA,"LADIES ELSA 11, GINGERSNAP",1,-9,-1,L1EAV211,BROKEN,"36, 41"
Zuma Sunrise Mall,L1EA1AV212,LADIES,ELSA,"LADIES ELSA 12, BROWINE GOLD",3,2,0,L1EAV212,BROKEN,"36, 37, 39, 40"
Zuma Sunrise Mall,L1EAVAV214,LADIES,ELSA,"LADIES ELSA 14, TERRACOTA",3,0,0,L1EAV214,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,L1EAVAV215,LADIES,ELSA,"LADIES ELSA 15, BLUSH",3,0,0,L1EAV215,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,L1EAVAV216,LADIES,ELSA,"LADIES ELSA 16, SAND GOLD",3,0,0,L1EAV216,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,L1EAVAV217,LADIES,ELSA,"LADIES ELSA 17, SKY BLUE",3,0,0,L1EAV217,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,L1FL0LV101,LADIES,FLO,"LADIES FLO 1, BLACK",1,-31,-3,L1FLV101,FULL,
Zuma Sunrise Mall,L1FLOLV103,LADIES,FLO,"LADIES FLO 3, LIGHT BROWN",2,-29,-2,L1FLV103,FULL,
Zuma Sunrise Mall,L1FL0LV107,LADIES,FLO,"LADIES FLO 7, OTTER",2,-19,-2,L1FLV107,FULL,
Zuma Sunrise Mall,L1FLVLV109,LADIES,FLO,"LADIES FLO 9, GREY",3,0,0,L1FLV109,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,L1FL01FL05,LADIES,FLO,"LADIES FLO 5, WHITE",3,0,0,L1FL05,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,L1FL01FL06,LADIES,FLO,"LADIES FLO 6, ROSE",4,0,0,L1FL06,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,L1FLVLV110,LADIES,FLO,"LADIES FLO 10, REDWOOD",4,0,0,L1FLV110,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,L1FL01FL08,LADIES,FLO,"LADIES FLO 8, SPRING LAKE",4,0,0,L1FL08,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,L1WIVIV201,LADIES,IRIS,"LADIES WEDGES IRIS 1, BLACK",3,0,0,L1WIV201,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,L1WIVIV104,LADIES,IRIS,"LADIES WEDGES IRIS 4, BEIGE",3,0,0,L1WIV104,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,L1WIVIV102,LADIES,IRIS,"LADIES WEDGES IRIS 2, MIDNIGHT BLUE",4,0,0,L1WIV102,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,L1WIVIV103,LADIES,IRIS,"LADIES WEDGES IRIS 3, DUSTY PINK",4,0,0,L1WIV103,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,L1LNVNV207,LADIES,LUNA,"LADIES LUNA 7, BEIGE",3,2,0,LN1LNV207,BROKEN,"37, 39, 40"
Zuma Sunrise Mall,L1LNVNV103,LADIES,LUNA,"LADIES LUNA 3, WHITE",2,7,1,LN1LNV103,BROKEN,40
Zuma Sunrise Mall,L1LNVNV205,LADIES,LUNA,"LADIES LUNA 5, COFFEE",3,5,0,LN1LNV205,BROKEN,37
Zuma Sunrise Mall,L1LNVNV101,LADIES,LUNA,"LADIES LUNA 1, BLACK",3,1,0,LN1LNV101,BROKEN,"36, 37, 38, 39"
Zuma Sunrise Mall,L1LNVNV104,LADIES,LUNA,"LADIES LUNA 4, NAVY",3,0,0,LN1LNV104,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,L1LNVNV206,LADIES,LUNA,"LADIES LUNA 6, OLIVE",3,4,0,LN1LNV206,BROKEN,"37, 39"
Zuma Sunrise Mall,L1LNVNV102,LADIES,LUNA,"LADIES LUNA 2, MOCHA",3,0,0,LN1LNV102,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,L1SPVPV201,LADIES,PUFFY,"LADIES SLIDE PUFFY 1, BLACK",2,-9,-1,L1SPV201,FULL,
Zuma Sunrise Mall,L1SPVPV204,LADIES,PUFFY,"LADIES SLIDE PUFFY 4, NAVY",2,-6,-1,L1SPV204,BROKEN,"39, 40"
Zuma Sunrise Mall,L1SPVPV206,LADIES,PUFFY,"LADIES SLIDE PUFFY 6, MINT",3,0,0,L1SPV206,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,L1SPVPV207,LADIES,PUFFY,"LADIES SLIDE PUFFY 7, LATTE",2,0,0,L1SPV207,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,L1SPVPV202,LADIES,PUFFY,"LADIES SLIDE PUFFY 2, REDWOOD",3,0,0,L1SPV202,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,L1SPVPV210,LADIES,PUFFY,"LADIES SLIDE PUFFY 10, GOLD",8,-14,-1,L1SPV210,FULL,
Zuma Sunrise Mall,L1SPVPV208,LADIES,PUFFY,"LADIES SLIDE PUFFY 8, BRONZE",8,-10,-1,L1SPV208,FULL,
Zuma Sunrise Mall,L1SPVPV205,LADIES,PUFFY,"LADIES SLIDE PUFFY 5, OTTER",3,0,0,L1SPV205,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,L1SPVPV103,LADIES,PUFFY,"LADIES SLIDE PUFFY 3, SILVER",4,0,0,L1SPV103,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,L1SH01SH01,LADIES,STITCH,"LADIES STITCH 1, NAVY",8,-8,-1,L1SH01,FULL,
Zuma Sunrise Mall,L1SH01SH02,LADIES,STITCH,"LADIES STITCH 2, PINK",8,-8,-1,L1SH02,BROKEN,40
Zuma Sunrise Mall,L1WGVGV212,LADIES,WEDGES,"LADIES WEDGES 12, OLIVE",3,1,0,L1WGV212,BROKEN,"36, 37, 38, 40"
Zuma Sunrise Mall,SJ2AWGV202,LADIES,WEDGES,"LADIES WEDGES 2, JET BLACK",2,0,0,L1WGV202,BROKEN,"36, 37, 38, 39, 40"
Zuma Sunrise Mall,SJ2AWGV201,LADIES,WEDGES,"LADIES WEDGES 1, BLACK GOLD",3,2,0,L1WGV201,BROKEN,"36, 37, 38"
Zuma Sunrise Mall,L1WGVGV210,LADIES,WEDGES,"LADIES WEDGES 10, CHESTNUT",2,5,0,L1WGV210,BROKEN,"36, 40"
Zuma Sunrise Mall,L1WGVGV211,LADIES,WEDGES,"LADIES WEDGES 11, SAND",2,3,0,L1WGV211,BROKEN,"36, 37"
Zuma Sunrise Mall,SJ2AWGV203,LADIES,WEDGES,"LADIES WEDGES 3, NAVY",3,-21,-2,L1WGV203,BROKEN,36
Zuma Sunrise Mall,SJ2AWGV204,LADIES,WEDGES,"LADIES WEDGES 4, GINGER SNAP",3,-21,-2,L1WGV204,FULL,
Zuma Sunrise Mall,J1CA0AV304,JUNIOR,CLASSIC,"JUNIOR CLASSIC 4, ARMY",3,4,0,J1CAV304,BROKEN,38
Zuma Sunrise Mall,J1CA0AV303,JUNIOR,CLASSIC,"JUNIOR CLASSIC 3, NAVY",2,2,0,J1CAV303,BROKEN,"35, 36"
Zuma Sunrise Mall,J1CA0AV301,JUNIOR,CLASSIC,"JUNIOR CLASSIC 1, BLACK",2,2,0,J1CAV301,BROKEN,"35, 38"
Zuma Sunrise Mall,J1CA0AV302,JUNIOR,CLASSIC,"JUNIOR CLASSIC 2, GREY",3,3,0,J1CAV302,BROKEN,36
Zuma Sunrise Mall,G2CAVAV307,GIRLS,CLASSIC,"GIRLS CLASSIC 7, MAUVE",3,3,0,G2CAV207,BROKEN,"27/28, 29/30"
Zuma Sunrise Mall,G2CAVAV305,GIRLS,CLASSIC,"GIRLS CLASSIC 5, GINGER SNAP",3,0,0,G2CAV205,BROKEN,"27/28, 29/30, 31/32, 33/34"
Zuma Sunrise Mall,G2CAVAV306,GIRLS,CLASSIC,"GIRLS CLASSIC 6, GREY",3,0,0,G2CAV206,BROKEN,"27/28, 29/30, 31/32, 33/34"
Zuma Sunrise Mall,G2CA0AV301,GIRLS,CLASSIC,"GIRLS CLASSIC 1, NAVY",3,2,0,G2CAV201,BROKEN,31/32
Zuma Sunrise Mall,G2CA0AV303,GIRLS,CLASSIC,"GIRLS CLASSIC 3, HAZELNUT",3,2,0,G2CAV303,BROKEN,"27/28, 29/30, 31/32"
Zuma Sunrise Mall,G2CAVAV304,GIRLS,CLASSIC,"GIRLS CLASSIC 4, BLACK",3,0,0,G2CAV204,BROKEN,"27/28, 29/30, 31/32, 33/34"
Zuma Sunrise Mall,G2CA0AV302,GIRLS,CLASSIC,"GIRLS CLASSIC 2, CANDY PINK",3,6,1,G2CAV202,BROKEN,"29/30, 33/34"
Zuma Sunrise Mall,G2MEVEV103,GIRLS,DISNEY,"GIRLS MICKEY MINNIE 3, ROSE",2,-3,0,G2MEV103,BROKEN,27/28
Zuma Sunrise Mall,G2MEVEV101,GIRLS,DISNEY,"GIRLS MICKEY MINNIE 1, BLACK",2,7,1,G2MEV101,FULL,
Zuma Sunrise Mall,G2MEVEV102,GIRLS,DISNEY,"GIRLS MICKEY MINNIE 2, SAGE",3,7,1,G2MEV102,FULL,
Zuma Sunrise Mall,G2VS02VS02,GIRLS,STITCH,"GIRLS VELCRO STITCH 2, PINK",3,0,0,G2VS02,BROKEN,"27/28, 29/30, 31/32, 33/34"
Zuma Sunrise Mall,G2VB02VB03,GIRLS,VELCRO,"GIRLS VELCRO BRICKS 3, SAGE",3,0,0,G2VB03,BROKEN,"27/28, 29/30"
Zuma Sunrise Mall,G2VB02VB01,GIRLS,VELCRO,"GIRLS VELCRO BRICKS 1, CORAL",3,3,0,G2VB01,BROKEN,29/30
Zuma Sunrise Mall,G2VB02VB02,GIRLS,VELCRO,"GIRLS VELCRO BRICKS 2, OAT PINK",3,0,0,G2VB02,BROKEN,"27/28, 29/30"
Zuma Sunrise Mall,B2CAVAV306,BOYS,CLASSIC,"BOYS CLASSIC 6, GREY LIME",3,-5,0,B2CAV206,BROKEN,33/34
Zuma Sunrise Mall,B2CA0AV301,BOYS,CLASSIC,"BOYS CLASSIC 1, BLACK",2,0,0,B2CAV301,BROKEN,"27/28, 29/30, 31/32, 33/34"
Zuma Sunrise Mall,B2CA0AV303,BOYS,CLASSIC,"BOYS CLASSIC 3, ARMY",3,5,0,B2CAV303,BROKEN,27/28
Zuma Sunrise Mall,B2CAVAV304,BOYS,CLASSIC,"BOYS CLASSIC 4, BLACK TURQUOISE",3,6,1,B2CAV204,BROKEN,33/34
Zuma Sunrise Mall,B2CA0AV302,BOYS,CLASSIC,"BOYS CLASSIC 2, NAVY",2,-12,-1,B2CAV302,FULL,
Zuma Sunrise Mall,B2CAVAV305,BOYS,CLASSIC,"BOYS CLASSIC 5, NAVY GREY",2,0,0,B2CAV205,BROKEN,"27/28, 29/30, 31/32, 33/34"
Zuma Sunrise Mall,B2MMVMV103,BOYS,DISNEY,"BOYS MICKEY MOUSE 3, BLUE",3,0,0,B2MMV103,BROKEN,"29/30, 31/32, 33/34"
Zuma Sunrise Mall,B2MMVMV102,BOYS,DISNEY,"BOYS MICKEY MOUSE 2, MOCHA",3,0,0,B2MMV102,BROKEN,"29/30, 31/32, 33/34"
Zuma Sunrise Mall,B2MMVMV101,BOYS,DISNEY,"BOYS MICKEY MOUSE 1, BLACK",3,0,0,B2MMV101,BROKEN,"29/30, 31/32, 33/34"
Zuma Sunrise Mall,B1SL0LV101,BOYS,SLIDE,"BOYS SLIDE MAX 1, BLACK",2,1,0,B1SLV101,BROKEN,"34, 39"
Zuma Sunrise Mall,B1SL0LV102,BOYS,SLIDE,"BOYS SLIDE MAX 2, NAVY",2,4,0,B1SLV102,BROKEN,"36, 37, 38"
Zuma Sunrise Mall,B1SL0LV103,BOYS,SLIDE,"BOYS SLIDE MAX 3, ARMY",2,3,0,B1SLV103,BROKEN,"34, 37, 38"
Zuma Sunrise Mall,B2VS02VS01,BOYS,STITCH,"BOYS VELCRO STITCH 1, NAVY",3,0,0,B2VS01,BROKEN,"27/28, 29/30, 31/32, 33/34"
Zuma Sunrise Mall,B2TS02TS02,BOYS,TOY STORY,"BOYS TOY STORY 2, BLUE",3,7,1,B2TS02,FULL,
Zuma Sunrise Mall,B2TS02TS01,BOYS,TOY STORY,"BOYS TOY STORY 1, BROWN",3,5,0,B2TS01,BROKEN,33/34
Zuma Sunrise Mall,B2VB02VB01,BOYS,VELCRO,"BOYS VELCRO BRICKS 1, ALL BLACK",3,-20,-2,B2VB01,FULL,
Zuma Sunrise Mall,B2VB02VB02,BOYS,VELCRO,"BOYS VELCRO BRICKS 2, COCOA",3,-16,-1,B2VB02,FULL,
Zuma Sunrise Mall,B2VB02VB03,BOYS,VELCRO,"BOYS VELCRO BRICKS 3, GREY",3,0,0,B2VB03,BROKEN,"27/28, 29/30"
Zuma Sunrise Mall,Z2BT02BT01,BABY,BATMAN,"BABY BATMAN 1, BLUE",2,0,0,Z2BT01,BROKEN,"23/24, 25/26"
Zuma Sunrise Mall,Z2CA0AV105,BABY,CLASSIC,"BABY CLASSIC 5, COFFEE",2,0,0,Z2CA05,BROKEN,"21/22, 23/24, 25/26"
Zuma Sunrise Mall,Z2CAVAV103,BABY,CLASSIC,"BABY CLASSIC 3, CANDY PINK",3,0,0,Z2CAV103,BROKEN,"21/22, 23/24, 25/26"
Zuma Sunrise Mall,Z2CA0AV104,BABY,CLASSIC,"BABY CLASSIC 4, NAVY",1,-3,0,Z2CAV104,FULL,
Zuma Sunrise Mall,Z2CA0AV106,BABY,CLASSIC,"BABY CLASSIC 6, GREY",3,4,0,Z2CA06,FULL,
Zuma Sunrise Mall,Z2CA0AV107,BABY,CLASSIC,"BABY CLASSIC 7, HONEY GINGER",3,1,0,Z2CA07,BROKEN,"23/24, 25/26"
Zuma Sunrise Mall,Z2CA02CA01,BABY,CLASSIC,"BABY BOYS CLASSIC 1, STEEL BLUE",4,0,0,Z2CA01,BROKEN,"21/22, 23/24, 25/26"
Zuma Sunrise Mall,Z2CAVAV102,BABY,CLASSIC,"BABY CLASSIC 2, HAZELNUT",2,2,0,,BROKEN,"23/24, 25/26"
Zuma Sunrise Mall,Z2CA0AV108,BABY,CLASSIC,"BABY CLASSIC 8, NUDE",3,0,0,Z2CA08,BROKEN,23/24
Zuma Sunrise Mall,Z2CA0AV109,BABY,CLASSIC,"BABY CLASSIC 9, SAGE",3,2,0,Z2CA09,FULL,
Zuma Sunrise Mall,Z2CA02CA03,BABY,CLASSIC,"BABY GIRLS CLASSIC 3, CANDY PINK",3,0,0,Z2CA03,BROKEN,"21/22, 23/24, 25/26"
Zuma Sunrise Mall,Z2CM02CM01,BABY,COCOMELON,"BABY COCOMELON 1, PINK",2,4,0,Z2CM01,BROKEN,23/24
Zuma Sunrise Mall,Z2CM02CM02,BABY,COCOMELON,"BABY COCOMELON 2, RED GREEN",3,0,0,Z2CM02,BROKEN,"21/22, 23/24, 25/26"
Zuma Sunrise Mall,Z2CM02CM03,BABY,COCOMELON,"BABY COCOMELON 3, BLUE YELLOW",3,0,0,Z2CM03,BROKEN,"21/22, 23/24, 25/26"
Zuma Sunrise Mall,Z2DM02DM02,BABY,DISNEY,"BABY DISNEY MICKEY 2, NAVY",2,0,0,Z2DM02,BROKEN,"21/22, 23/24, 25/26"
Zuma Sunrise Mall,Z2DI02DI02,BABY,DISNEY,"BABY DISNEY MINNIE 2, BLUSH NUDE",2,0,0,Z2DI02,BROKEN,"21/22, 23/24, 25/26"
Zuma Sunrise Mall,Z2DM02DM01,BABY,DISNEY,"BABY DISNEY MICKEY 1, RED",3,2,0,Z2DM01,BROKEN,"21/22, 25/26"
Zuma Sunrise Mall,Z2DI02DI01,BABY,DISNEY,"BABY DISNEY MINNIE 1, LAVENDER",3,0,0,Z2DI01,BROKEN,"21/22, 23/24, 25/26"
Zuma Sunrise Mall,Z2LS02LS01,BABY,LOTSO,"BABY LOTSO 1, PINK BERRY",8,4,0,Z2LS01,FULL,
